01000010         P0010 进气VVT(可变气门正时)阀控制线路故障 
0fd00104         U100104 CAN错误被动(仅ESP(电控稳定系统)) 
10404400         C004400 主缸压力传感器1溢出 
10406100         C006100 横向加速度速率超出合理范围 
10501100         C101100 ABS(防抱死刹车系统)警告灯故障 
10501200         C101200 制动灯警告灯故障 
10501300         C101300 ABS(防抱死刹车系统)警告灯故障 
10501400         C101400 系统继电器开路或者短地故障 
10501500         C101500 TCS(牵引力控制系统)/ESC(电子稳定控制系统) 激活灯故障 
10501600         C101600 与AWD(全轮驱动)模块丢失通讯 
10501700         C101700 泵马达电源输入开路 
10501800         C101800 泵马达接地高电阻 
10502100         C102100 左前轮速=0KPH(主动式传感器) 
10502200         C102200 右前轮速=0KPH(主动式传感器) 
10502300         C102300 左后轮速=0KPH(主动式传感器) 
10502400         C102400 右后轮速 =0KPH(主动式传感器) 
10502500         C102500 左前轮速间歇性故障(主动式传感器) 
10502600         C102600 右前轮速间歇性故障(主动式传感器) 
10502700         C102700 左后轮速间歇性故障(主动式传感器) 
10502800         C102800 右后轮速间歇性故障(主动式传感器) 
10503200         C103200 左前轮速硬件故障(主动式传感器) 
10503300         C103300 右前轮速硬件故障(主动式传感器) 
10503400         C103400 左后轮速硬件故障(主动式传感器) 
10503500         C103500 右后轮速硬件故障(主动式传感器) 
10503600         C103600 系统低电压故障 
10503700         C103700 系统高电压故障 
10503800         C103800 制动过热故障 
10504200         C104200 马达开路或者高阻抗故障 
10504700         C104700 检测到制动液过低 
10504800         C104800 后轮动态制动分配功能失效 
10505500         C105500 ECU内部故障 
10505600         C105600 系统继电器始终接通 
10505800         C105800 四驱开关数据无效 
10507500         C107500 发动机控制器临时性禁止牵引力控制 
10507600         C107600 EMS(发动机管理系统)无法发出实际发动机扭矩 
10507800         C107800 EMS(发动机管理系统)永久无法相应TCS(牵引力控制系统)降扭请求 
10508100         C108100 动态模式故障 
10508300         C108300 车辆运动时横向加速度数值过大 
10508400         C108400 横向加速计冲击故障 
10508500         C108500 横向加速度值不可提供 
10508600         C108600 横向加速计偏差故障 
10508800         C108800 当车辆停止时,横向加速度值过大 
10509100         C109100 制动踏板无减速故障 
10509200         C109200 制动时主缸压力低 
10509300         C109300 制动踏板无减速前一个点火周期故障 
10509400         C109400 制动开关常开 
10509500         C109500 制动开关开路 
10509600         C109600 主缸压力传感器1 超出范围 
10510000         C110000 无法提供引擎转速数据 
10510600         C110600 传感器1超出范围 
10511100         C111100 制动开关数据无效 
10511200         C111200 制动开关数据无法获取 
10511400         C111400 制动踏板位置数据不可用 
10512400         C112400 主缸压力常高 
10512500         C112500 减速时主缸压力低(上一个点火循环) 
10512600         C112600 在前一个点火周期内主缸压力常高 
10512700         C112700 在前一个点火周期内制动开关常开 
10512800         C112800 加速踏板数据丢失 
10513100         C113100 无法输出制动液位低信号 
10513300         C113300 TCS(牵引力控制系统)/ESC(电子稳定控制系统) 开关失效 
10513400         C113400 ESC(电子稳定控制系统)接地端高电阻 
10513500         C113500 无法提供驻车制动开关信号 
10514100         C114100 无法提供全时四驱耦合扭矩 
10514300         C114300 发动机转速数据无效 
10514400         C114400 无法提供实际档位数据 
10514500         C114500 PRNDL(自动变速箱PRNDL档位)状态数据不存在 
10514600         C114600 环境空气温度数据不存在 
10514700         C114700 CAN1总线故障 
10514800         C114800 CAN2总线故障 
10515100         C115100 左前轮泄压时间过长 
10515200         C115200 右前轮泄压时间过长 
10515300         C115300 左后轮泄压时间过长 
10515400         C115400 右后轮泄压时间过长 
10515800         C115800 车辆未写入配置信息 
10516100         C116100 横摆角传感器数据无效 
10516200         C116200 横摆角速度数据无效 
10516300         C116300 横摆加速度超出范围 
10516400         C116400 偏航偏移超出范围 
10516600         C116600 纵向加速度传感器数据不可用 
10516700         C116700 纵向加速度偏移超出范围 
10516800         C116800 串行惯性传感器无通讯 
10517100         C117100 转角对中故障 
10517200         C117200 转角偏移超出范围 
10517300         C117300 转向速率数据不可用 
10517400         C117400 转角传感器数据连续不可用 
10517500         C117500 与EPS(电动助力转向系统)失去通讯 
10517600         C117600 与BCM(车身控制系统)失去通讯 
10518100         C118100 与EMS(发动机管理系统)失去通讯 
10518200         C118200 与TCU(自动变速箱控制器)失去通讯 
10518600         C118600 不能获取离合器开关数据 
10518700         C118700 主缸压力传感器2超出量程 
10518800         C118800 主缸压力传感器1偏置超出范围 
10519100         C119100 无泵电机起动电流 
10519200         C119200 泵电机工作电流过大 
10519400         C119400 泵电机短路电流 
10519500         C119500 驾驶员请求扭矩的串行数据不可用 
10519600         C119600 主缸压力传感器的相关故障 
10519700         C119700 主缸压力传感器2偏置超出范围 
10519800         C119800 颠簸路面失火脉宽调制输出错误 
10520500         C120500 电源严重低电压 
10520600         C120600 左前轮速频率不合理(主动式传感器) 
10520700         C120700 右前轮速频率不合理(主动式传感器) 
10520800         C120800 左后轮速频率不合理(主动式传感器) 
10521100         C121100 右后轮速频率不合理(主动式传感器) 
10521700         C121700 马达驱动器温度超出范围 
10521800         C121800 马达驱动器温度超过阈值 
10522100         C122100 马达驱动电路温度不合理 
10523100         C123100 与IPC(组合仪表控制系统)失去通讯 
10523200         C123200 与PEPS(无钥匙控制系统)失去通讯 
10523500         C123500 惯性传感器平衡失败 
10523600         C123600 与EPB(电子驻车系统)失去通讯 
10c07300         U007300 CAN1 总线故障 
10c10000         U010000 发动机管理系统(EMS)无通讯 
10c10100         U010100 与变速箱控制模块(TCM)没有通信 
10c12600         U012600 转向角传感器无通讯 
10c14000         U014000 车载电脑模块无通讯 
11902011         B102011 左转向灯短路 
11902013         B102013 左转向灯开路 
11902111         B102111 右转向灯短路 
11902113         B102113 右转向灯开路 
11902211         B102211 制动尾灯短路 
11904423         B104423 门锁闭锁故障 
11904424         B104424 门锁解锁故障 
11911716         B111716 电池电压过低 
11911717         B111717 电池电压过高 
11c07288         U007288 PT-CAN网段总线关闭 
11c07388         U007388 车身-CAN网段总线关闭 
11c07487         U007487 PT-CAN网段 CAN NOACK 
11c07587         U007587 车身-CAN网段 CAN NOACK 
11c10087         U010087 与EMS(发动机管理系统)丢失通信 
11c10187         U010187 与TCU(自动变速箱控制器)丢失通信 
11c11587         U011587 与AVCN(车载导航语音系统)丢失通信 
11c11687         U011687 与CCU(空调控制系统)丢失通信 
11c12087         U012087 与PEPS(无钥匙控制系统)丢失通信 
11c12187         U012187 与ESC(电子稳定控制系统)丢失通信 
11c12687         U012687 与SAS(转角传感器)丢失通信 
11c12887         U012887 与EPB(电子驻车系统)丢失通信 
11c13187         U013187 与EPS(电动助力转向系统)丢失通信 
11c13687         U013687 与TBOX丢失通信 
11c15587         U015587 与IC(仪表)丢失通信 
12904444         B104444 电擦除可编程只读存储器交流失败 
12911716         B111716 电池电压过低 
12911717         B111717 电池电压过高 
12c07300         U007300 控制器CAN总线关闭 
12c07388         U007388 IPC(组合仪表控制系统)总线关闭检测 
12c10087         U010087 与EMS(发动机管理系统)通讯失败 
12c10187         U010187 与TCU(自动变速箱控制器)通讯失败 
12c11587         U011587 与EMS(发动机管理系统)丢失通讯 
12c12187         U012187 与ABS(防抱死刹车系统)通讯失败 
12c12887         U012887 与EPB(电子驻车系统)通讯失败 
12c13187         U013187 与EPS(电动助力转向系统)通讯失败 
12c13987         U013987 与EMS(发动机管理系统)丢失通讯 
12c14087         U014087 与BCM(车身控制系统)通讯失败 
12c21487         U021487 与PEPS(无钥匙控制系统)通讯失败 
12d20187         U120187 与RRS(雷达系统)丢失通讯 
12d20287         U120287 与RRS(雷达系统)丢失通讯 
12d20387         U120387 与ESC(电子稳定控制系统)丢失通讯 
12d20487         U120487 与CCU(空调控制系统)丢失通讯 
12d20587         U120587 与PEPS(无钥匙控制系统)丢失通讯 
13910011         B110011 蒸发器温度传感器回路短路 
13910013         B110013 蒸发器温度传感器回路开路 
13910111         B110111 阳光传感器回路短路 
13910113         B110113 阳光传感器回路开路 
13910211         B110211 模式风门反馈回路短路 
13910213         B110213 模式风门反馈回路开路 
13910311         B110311 温度风门反馈回路短路 
13910313         B110313 温度风门反馈回路开路 
13910401         B110401 风机速度异常 
13911011         B111011 车内温度传感器回路短路 
13911013         B111013 车内温度传感器回路开路 
13911111         B111111 车外温度传感器回路短路 
13911113         B111113 车外温度传感器回路开路 
149d0001         B1D0001 无SIM卡或者卡损坏 
149d0101         B1D0101 GPRS无信号 
149d0201         B1D0201 与GPRS模块无法通信 
149d0301         B1D0301 GPS无信号 
149d0401         B1D0401 与GPS模块无法通信 
149d0501         B1D0501 与加速计模块无法通信 
149d0601         B1D0601 手刹检测故障 
149d0701         B1D0701 脚刹检测故障 
149d0801         B1D0801 档位检测故障 
15910786         B110786 D档位信号异常 
15911716         B111716 电压过低(小于8.8V) 
15911717         B111717 电压过高(大于16.4V) 
15990111         B190111 RL传感器短路 
15990113         B190113 RL传感器断路 
15990211         B190211 RML传感器短路 
15990213         B190213 RML传感器断路 
15990311         B190311 RMR传感器短路 
15990313         B190313 RMR传感器断路 
15990411         B190411 RR传感器短路 
15990413         B190413 RR传感器断路 
15990511         B190511 FL传感器短路 
15990513         B190513 FL传感器断路 
15990611         B190611 FR传感器短路 
15990613         B190613 FR传感器断路 
15990886         B190886 N档位信号异常 
15990986         B190986 R档位信号异常 
15990a86         B190A86 P档位信号异常 
15990b86         B190B86 车速信号异常 
15990c11         B190C11 FML传感器短路 
15990c13         B190C13 FML传感器断路 
15990d11         B190D11 FMR传感器短路 
15990d13         B190D13 FMR传感器断路 
15d48000         U148000 总线关闭 
16900004         B100004 ECU内部故障 
16900304         B100304 标定故障 
16900402         B100402 前视摄像头故障 
16900502         B100502 后视摄像头故障 
16900602         B100602 左视摄像头故障 
16900702         B100702 右视摄像头故障 
16911716         B111716 电压过低(小于8.8V) 
16911717         B111717 电压过高(大于16.4V) 
16c00104         U000104 CAN总线关闭 
16c10387         U010387 与CVT(无级自动变速器)丢失通讯 
16c12187         U012187 与ESC(电子稳定控制系统)丢失通讯 
16c12687         U012687 与SAS(转角传感器)丢失通讯 
16c14087         U014087 与BCM(车身控制系统)丢失通讯 
16c29487         U029487 与EMS(发动机管理系统)丢失通讯 
17500100         C100100 硬件自检故障 
17500200         C100200 左制动器电机断线 
17500300         C100300 左制动器电机短路 
17500500         C100500 左侧电机堵转 
17500600         C100600 右制动器电机断线 
17500700         C100700 右制动器电机短路 
17500900         C100900 右侧电机堵转 
17501000         C101000 释放按键故障 
17501100         C101100 驻车按键故障 
17501200         C101200 AUTO按键故障 
17501300         C101300 电源电压故障 
17501400         C101400 左侧电机对地或对电源短路 
17501500         C101500 右侧电机对地或对电源短路 
17502000         C102000 离合器位置信号故障 
17502100         C102100 左制动器驻车超时 
17502200         C102200 右制动器驻车超时 
17502300         C102300 左制动器驻车时间过短 
17502400         C102400 右制动器驻车时间过短 
17502500         C102500 左制动器释放超时 
17502600         C102600 右制动器释放超时 
17502700         C102700 左侧电机空转电流过大 
17502800         C102800 右侧电机空转电流过大 
17502900         C102900 左侧驱动无电流 
17503000         C103000 右侧驱动无电流 
17c07388         U007388 CAN总线关闭 
17c10087         U010087 EMS(发动机管理系统)信号超时 
17c10187         U010187 TCU(自动变速箱控制器)信号超时 
17c12187         U012187 ABS(防抱死刹车系统)信号超时 
17c14187         U014187 BCM(车身控制系统)信号超时 
17c15587         U015587 ICU信号超时 
17d00986         U100986 制动踏板信号异常 
17d00a86         U100A86 门信号故障 
17d01086         U101086 加速踏板信号异常 
17d01186         U101186 发动机信号异常 
17d01286         U101286 车速信号异常 
17d01386         U101386 档位信号异常 
18060336         P060336 TCU(自动变速箱控制器)自适应数据存储错误 
18060456         P060456 TCU(自动变速箱控制器)自适应数据限制已达到 
18070713         P070713 变速杆位置传感器误差低 
18070814         P070814 变速杆位置传感器误差高(开路) 
18071154         P071154 变速箱油温过温 
18071253         P071253 变速箱油温传感器误差低 
18071354         P071354 变速箱油温传感器误差高(开路) 
18071608         P071608 输入轴/涡轮转速值 
1807170f         P07170F 输入轴/涡轮转速传感器不稳定 
18071d10         P071D10 手动换档控制上/下(TGS)卡住 
18071e00         P071E00 手动换档控制上/下(TGS)信号低 
18071f04         P071F04 手动换档控制上/下(TGS)信号高(开路) 
18072108         P072108 输出轴速度传感器值 
1807220f         P07220F 输出轴转速传感器不稳定 
18072960         P072960 6档传动比不正确 
18073160         P073160 1档或M1传动比不正确 
18073260         P073260 2档传动比不正确 
18073360         P073360 3档传动比不正确 
18073460         P073460 4档传动比不正确 
18073560         P073560 5档传动比不正确 
18073660         P073660 倒档传动比不正确 
18074163         P074163 液力变矩器离合器电路卡在关闭位置 
18074262         P074262 液力变矩器离合器电路卡在打开位置 
18074464         P074464 液力变矩器离合器打滑误差 
18096200         P096200 电磁阀S9过电流(短路). 
18096304         P096304 电磁阀S9低电流(开路). 
18096600         P096600 电磁阀S10过电流(短路). 
18096704         P096704 电磁阀S10低电流(开路). 
18097300         P097300 开/关电磁阀S1过电流(短路). 
18097404         P097404 开/关电磁阀S1低电流(开路). 
18097600         P097600 开/关电磁阀S2过电流(短路). 
18097704         P097704 开/关电磁阀S2低电流(开路). 
18097900         P097900 开/关电磁阀S3过电流(短路). 
18098004         P098004 开/关电磁阀S3低电流(开路). 
18098200         P098200 开/关电磁阀S4过电流(短路). 
18098304         P098304 开/关电磁阀S4低电流(开路). 
18098500         P098500 电磁阀S5过电流(短路). 
18098604         P098604 电磁阀S5低电流(开路). 
18099800         P099800 电磁阀S6过电流(短路). 
18099904         P099904 电磁阀S6低电流(开路). 
18099b00         P099B00 电磁阀S7过电流(短路). 
18099c04         P099C04 电磁阀S7低电流(开路). 
18099e00         P099E00 电磁阀S8过电流(短路). 
18099f04         P099F04 电磁阀S8低电流(开路). 
1809a100         P09A100 开/关电磁阀S11过电流(短路). 
1809a204         P09A204 开/关电磁阀S11低电流(开路). 
1809a304         P09A304 EMM(能量管理模块)和速度传感器(短路). 
1809a404         P09A404 模式开关短路 
1809a504         P09A504 冬季模式开关短路. 
1809a604         P09A604 经济模式开关短路. 
1809a704         P09A704 运动模式开关短路. 
1809aa00         P09AA00 换挡模式-2输入信号低 
1809aa04         P09AA04 换挡模式-2输入信号高 
18160431         P160431 TCU(自动变速箱控制器) EMM(能量管理模块)数据误差 
18160531         P160531 EMM(能量管理模块)数据不匹配 
18161030         P161030 EMM(能量管理模块)通讯错误 
18161131         P161131 EMM(能量管理模块)数据误差 
18180100         P180100 EMS(发动机管理系统)不符合ETR 
18c07300         U007300 TCU(自动变速箱控制器)总线关闭错误 
18c10087         U010087 来自EMS(发动机管理系统)的循环CAN消息不可用. 
18c10187         U010187 来自BCM(车身控制系统)的循环CAN消息不可用 
18c12187         U012187 来自ABS(防抱死刹车系统)/ESC(电子稳定控制系统)的循环CAN消息不可用 
18c13087         U013087 来自SAS(转角传感器)的循环CAN消息不可用 
18c40176         U040176 来自EMS(发动机管理系统)的CAN信号超出范围或无效. 
18c40276         U040276 来自BCM(车身控制系统)的CAN信号超出范围或无效. 
18c41576         U041576 来自ABS(防抱死刹车系统)/ESC(电子稳定控制系统)的CAN信号超出范围或无效. 
18c43076         U043076 来自SAS(转角传感器)的CAN信号超出范围或无效. 
18c51182         U051182 EMS(发动机管理系统)_1 CAN消息的滚动计数器错误. 
18c51183         U051183 EMS(发动机管理系统)_1 CAN消息的校验和错误. 
18c51282         U051282 EMS(发动机管理系统)_2 CAN消息的滚动计数器错误. 
18c51283         U051283 EMS(发动机管理系统)_2 CAN消息的校验和错误. 
18c52182         U052182 ESC(电子稳定控制系统)_1 CAN消息的滚动计数器错误. 
18c52183         U052183 ESC(电子稳定控制系统)_1 CAN消息的校验和错误. 
18c52282         U052282 ESC(电子稳定控制系统)_3 CAN消息的滚动计数器错误. 
18c52283         U052283 ESC(电子稳定控制系统)_3 CAN消息的校验和错误. 
18d00016         U100016 TCU(自动变速箱控制器)电源电压低 
18d00017         U100017 TCU(自动变速箱控制器)电源电压高 
18d00021         U100021 通讯电压低 
18d00022         U100022 通讯电压高 
18d60141         U160141 TCU(自动变速箱控制器)应用软件丢失或损坏 
18d60641         U160641 TCU(自动变速箱控制器)校准错误 - 平台 
18d60741         U160741 TCU(自动变速箱控制器)校准错误 - 有效变量 
18d60847         U160847 TCU(自动变速箱控制器) VIN编码错误 
18d60940         U160940 TCU(自动变速箱控制器)硬件(pcb)校准错误 
18d60e30         U160E30 此故障码仅包含与博世相关的信息 
19000a64         P000A64 进气VVT(可变气门正时)运行故障（迟缓） 
19000a77         P000A77 进气VVT(可变气门正时)运行故障（卡死） 
19001013         P001013 进气VVT(可变气门正时)电路断路 
19001277         P001277 进气凸轮轴锁死位置运行不合理故障 
19001621         P001621 进气凸轮轴位置提前 
19001622         P001622 进气凸轮轴位置延迟 
19001678         P001678 进气凸轮轴位置跳动 
19003013         P003013 上游氧传感器加热控制电路断路 
19003111         P003111 上游氧传感器加热控制电路对地短路 
19003212         P003212 上游氧传感器加热控制电路对电源短路 
19003313         P003313 增压泄流阀控制电路开路 
19003411         P003411 增压泄流阀控制电路对地短路 
19003512         P003512 增压泄流阀控制电路对电源短路 
19003613         P003613 下游氧传感器加热控制电路断路 
19003711         P003711 下游氧传感器加热控制电路对地短路 
19003812         P003812 下游氧传感器加热控制电路对电源短路 
1900531e         P00531E 上游氧传感器加热内阻不合理 
1900541e         P00541E 下游氧传感器加热内阻不合理 
19010528         P010528 进气压力传感器信号无变化 
19010600         P010600 进气压力传感器不合理 
19018000         B0000 未定义错误 
19018001         B0001 驾驶员气囊点火具接地 
19018002         B0002 驾驶员气囊点火具接电瓶 
19018003         B0003 驾驶员气囊点火具电阻高 
19018004         B0004 驾驶员气囊点火具电阻低 
19018005         B0005 驾驶员气囊点火具与其它通道短路 
19018008         B0008 左侧侧气囊点火具接地 
19018009         B0009 左侧侧气囊点火具接电瓶 
1901800a         B000A 左侧侧气囊点火具电阻高 
1901800b         B000B 左侧侧气囊点火具电阻低 
1901800c         B000C 左侧侧气左侧侧气囊点火具与其它通道短路 
19018011         B0011 副驾驶员气囊点火具接地 
19018012         B0012 副驾驶员气囊点火具接电瓶 
19018013         B0013 副驾驶员气囊点火具电阻高 
19018014         B0014 副驾驶员气囊点火具电阻低 
19018015         B0015 副驾驶员气囊点火具与其它通道短路 
19018018         B0018 右侧侧气囊点火具接地 
19018019         B0019 右侧侧气囊点火具接电瓶 
1901801a         B001A 右侧侧气囊点火具电阻高 
1901801b         B001B 右侧侧气囊点火具电阻低 
1901801c         B001C 右侧侧气囊点火具与其它通道短路 
19018021         B0021 驾驶员安全带预紧点火具接地 
19018022         B0022 驾驶员安全带预紧点火具接电瓶 
19018023         B0023 驾驶员安全带预紧点火具电阻高 
19018024         B0024 驾驶员安全带预紧点火具电阻低 
19018025         B0025 驾驶员安全带预紧点火具与其它通道短路 
19018028         B0028 左侧幕帘气囊点火具接地 
19018029         B0029 左侧幕帘气囊点火具接电瓶 
1901802a         B002A 左侧幕帘气囊点火具电阻高 
1901802b         B002B 左侧幕帘气囊点火具电阻低 
1901802c         B002C 左侧幕帘气囊点火具与其它通道短路 
19018031         B0031 副驾驶员安全带预紧点火具接地 
19018032         B0032 副驾驶员安全带预紧点火具接电瓶 
19018033         B0033 副驾驶员安全带预紧点火具电阻高 
19018034         B0034 副驾驶员安全带预紧点火具电阻低 
19018035         B0035 副驾驶员安全带预紧点火具与其它通道短路 
19018038         B0038 右侧幕帘气囊点火具接地 
19018039         B0039 右侧幕帘气囊点火具接电瓶 
1901803a         B003A 右侧幕帘气囊点火具电阻高 
1901803b         B003B 右侧幕帘气囊点火具电阻低 
1901803c         B003C 右侧幕帘气囊点火具与其它通道短路 
19018041         B0041 开关1电阻过高或开路 
19018042         B0042 开关1电阻值错误 
19018043         B0043 开关1电阻值过低或短路 
19018051         B0051 开关2电阻过高或开路 
19018052         B0052 开关2电阻值错误 
19018053         B0053 开关2电阻值过低或短路 
19018061         B0061 碰撞输出1对地短路或断开 
19018062         B0062 碰撞输出1对电源短路 
19018063         B0063 碰撞输出2对地短路或断开 
19018064         B0064 碰撞输出2对电源短路 
19018071         B0071 状态指示灯对地短路或断开 
19018072         B0072 状态指示灯对电源短路 
19018073         B0073 气囊抑制指示灯对地短路或断开 
19018074         B0074 气囊抑制指示灯对电源短路 
19018081         B0081 驾驶员气囊配置错误 
19018082         B0082 副驾驶员气囊配置错误 
19018083         B0083 驾驶员安全带预张紧配置错误 
19018084         B0084 副驾驶员安全带预张紧配置错误 
19018085         B0085 驾驶员侧气囊配置错误 
19018086         B0086 副驾驶员侧气囊配置错误 
19018087         B0087 驾驶员幕帘配置错误 
19018088         B0088 副驾驶员幕帘配置错误 
19018091         B0091 碰撞输出1配置错误 
19018092         B0092 碰撞输出2配置错误 
19018093         B0093 开关1配置错误 
19018094         B0094 开关2配置错误 
190180a0         B00A0 左侧侧碰传感器配置错误 
190180a1         B00A1 右侧侧碰传感器配置错误 
190180a2         B00A2 左侧前碰传感器配置错误 
190180a3         B00A3 右侧前碰传感器配置错误 
190180d1         B00D1 故障记录数量过多 
190180d2         B00D2 用户配置错误 
190180d3         B00D3 传感器错误 
190180d4         B00D4 内部故障 
190180d5         B00D5 控制器已点火 
190180d6         B00D6 电源电压过低 
190180d7         B00D7 电源电压过高 
19018101         B0101 左侧侧碰传感器连接错误或传感器故障 
19018102         B0102 左侧侧碰传感器型号错误 
19018103         B0103 左侧侧碰传感器通讯错误 
19018104         B0104 左侧侧碰传感器短路到地或过流 
19018105         B0105 左侧侧碰传感器短路到电源 
19018111         B0111 右侧侧碰传感器连接错误或传感器故障 
19018112         B0112 右侧侧碰传感器型号错误 
19018113         B0113 右侧侧碰传感器通讯错误 
19018114         B0114 右侧侧碰传感器短路到地或过流 
19018115         B0115 右侧侧碰传感器短路到电源 
19018121         B0121 左侧前碰传感器连接错误或传感器故障 
19018122         B0122 左侧前碰传感器型号错误 
19018123         B0123 左侧前碰传感器通讯错误 
19018124         B0124 左侧前碰传感器短路到地或过流 
19018125         B0125 左侧前碰传感器短路到电源 
19018131         B0131 右侧前碰传感器连接错误或传感器故障 
19018132         B0132 右侧前碰传感器型号错误 
19018133         B0133 右侧前碰传感器通讯错误 
19018134         B0134 右侧前碰传感器短路到地或过流 
19018135         B0135 右侧前碰传感器短路到电源 
19019000         B1000 无故障 
19022129         P022129 电子节气门位置传感器2信号不合理 
19022216         P022216 电子节气门位置传感器2信号电路电压过低 
19022317         P022317 电子节气门位置传感器2信号电路电压过高 
19023400         P023400 涡轮控制增压过度 
19023716         P023716 涡轮增压压力传感器信号电压过低 
19023817         P023817 涡轮增压压力传感器信号电压过高 
19024300         P024300 废气控制阀驱动电路故障 
19024500         P024500 废气控制阀驱动电路电压过低 
19024600         P024600 废气控制阀驱动电路电压过高 
19026111         P026111 一缸喷油器控制电路电压过低 
19026212         P026212 一缸喷油器控制电路电压过高 
19026411         P026411 二缸喷油器控制电路电压过低 
19026512         P026512 二缸喷油器控制电路电压过高 
19026711         P026711 三缸喷油器控制电路电压过低 
19026812         P026812 三缸喷油器控制电路电压过高 
19027011         P027011 四缸喷油器控制电路电压过低 
19027112         P027112 四缸喷油器控制电路电压过高 
19030021         P030021 多缸失火发生 
19030022         P030022 多缸失火发生 
19030029         P030029 多缸失火发生 
19030121         P030121 一缸发生失火 
19030122         P030122 一缸发生失火 
19030129         P030129 一缸发生失火 
19030221         P030221 二缸发生失火 
19030222         P030222 二缸发生失火 
19030229         P030229 二缸发生失火 
19030321         P030321 三缸发生失火 
19030322         P030322 三缸发生失火 
19030329         P030329 三缸发生失火 
19030421         P030421 四缸发生失火 
19030422         P030422 四缸发生失火 
19030429         P030429 四缸发生失火 
19032200         P032200 转速传感器故障 
19032700         P032700 爆震传感器电路故障 
19034178         P034178 进气凸轮轴相位传感器信号不合理 
19042000         P042000 三元催化器储氧能力老化 
19044413         P044413 碳罐控制阀控制电路开路 
19045816         P045816 碳罐控制阀控制电路电压过低 
19045917         P045917 碳罐控制阀控制电路电压过高 
19048013         P048013 冷却风扇继电器控制电路开路（低 
19048113         P048113 冷却风扇继电器控制电路开路（高 
19050129         P050129 车速传感器信号故障 
19050600         P050600 怠速控制转速低于目标怠速 
19050700         P050700 怠速控制转速高于目标怠速 
19056000         P056000 系统蓄电池电压信号不合理 
19056216         P056216 系统蓄电池电压过低 
19056317         P056317 系统蓄电池电压过高 
19056813         P056813 巡航电路故障 
1905681c         P05681C 巡航控制信号电压不合理 
19056824         P056824 巡航控制键(任一)卡死或按下时间过长 
1905711c         P05711C 刹车灯开关信号电路故障 
19057129         P057129 两路刹车开关信号不同步故障 
19060443         P060443 电子控制单元RAM(随机存储器)故障 
19060543         P060543 电子控制单元ROM(只读存储器)故障 
19060600         P060600 第二层安全监控故障（安全断油） 
1906061c         P06061C 电子节气门安全监控功能故障(第二层节气门体信号监控故障） 
19060647         P060647 电子节气门安全监控功能故障（监控模块反馈故障） 
19060648         P060648 电子节气门安全监控功能故障（监控错误响应故障） 
19060649         P060649 电子节气门安全监控功能故障（监控模块询问故障） 
19060655         P060655 电子节气门安全监控功能故障（变形码监控故障） 
19060661         P060661 电子节气门安全监控功能故障(第二层点火角信号监控故障) 
19060662         P060662 第二层安全监控故障（电子油门踏板） 
19060664         P060664 电子节气门安全监控功能故障(第二层负荷信号监控故障 ) 
19060667         P060667 电子节气门安全监控功能故障(ECU错误响应监控故障) 
19060675         P060675 电子节气门安全监控功能故障（关闭路径测试故障） 
19060692         P060692 第二层安全监控故障（转速传感器） 
19060694         P060694 电子节气门安全监控功能故障（第二层扭矩监控故障） 
19060696         P060696 电子节气门安全监控功能故障(AD(模数)转换器监控故障) 
19062713         P062713 油泵继电器控制电路开路 
19219500         P219500 上游氧传感器老化－信号持续偏浓 
19219600         P219600 上游氧传感器老化－信号持续偏稀 
19222816         P222816 环境压力传感器信号电压过低 
19222917         P222917 环境压力传感器信号电压过高 
19226100         P226100 泄流控制阀机械故障 
19227024         P227024 下游氧传感器老化- 信号持续偏稀 
19227123         P227123 下游氧传感器老化- 信号持续偏浓 
19c00100         U000100 CAN通讯相关诊断 
19c10100         U010100 ECU与TCU(自动变速箱控制器)通讯丢失 
19c12300         U012300 ECU与ABS(防抱死刹车系统)控制模块通讯丢失 
1a901683         B101683 天窗 LIN总线通信失败 
1a902011         B102011 前侧左转向灯线路短路 
1a902013         B102013 前侧左转向灯线路开路 
1a902111         B102111 前侧右转向灯线路短路 
1a902113         B102113 前侧右转向灯线路开路 
1a902311         B102311 位置灯短路到地 
1a902313         B102313 位置灯线束开路 
1a902511         B102511 后雾灯短路到地 
1a902513         B102513 后雾灯开路 
1a902611         B102611 左日间行车灯短路到地 
1a902613         B102613 左日间行车灯开路 
1a902711         B102711 刹车灯短路到地 
1a902713         B102713 刹车灯开路 
1a902811         B102811 高位制动灯短路到地 
1a902813         B102813 高位制动灯开路 
1a902911         B102911 右日间行车灯短路到地 
1a902913         B102913 右日间行车灯开路 
1a903211         B103211 后侧左转向灯线路短路 
1a903213         B103213 后侧左转向灯线路开路 
1a903311         B103311 后侧右转向灯线路短路 
1a903313         B103313 后侧右转向灯线路开路 
1a90f084         B10F084 左前轮胎压传感器电池电量低 
1a90f087         B10F087 左前轮胎压信号丢失 
1a90f184         B10F184 右前轮胎压传感器电池电量低 
1a90f187         B10F187 右前轮胎压信号丢失 
1a90f284         B10F284 左后轮胎压传感器电池电量低 
1a90f287         B10F287 左后轮胎压信号丢失 
1a90f384         B10F384 右后轮胎压传感器电池电量低 
1a90f387         B10F387 右后轮胎压信号丢失 
1a911716         B111716 电池电压过低 
1a911717         B111717 电池电压过高 
1a920000         B120000 一键启动开关卡滞 
1a924614         B124614 ACC继电器对地短路 
1a924696         B124696 ACC继电器端子脱落或者继电器内部故障 
1a924714         B124714 IG1继电器对地短 
